           1           0         197         197   1.97168899    
     1.574      2.646    56     3      2.195     0  2212
     2.103      5.624    57     1      2.118  2212  2212
    -1.754     -2.917    58     3      2.083     0  2212
     2.203     -5.349    59     3      2.050     0  2212
     0.038      5.004    60     3      2.002     0  2212
     3.724      3.460    61     3      1.970     0  2212
    -3.113     -0.724    62     3      1.902     0  2212
     6.599     -1.224    63     0      1.892  2212  2212
     2.098     -5.984    64     3      1.874     0  2212
    -3.610      3.624    65     3      1.763     0  2212
    -0.269      0.480    66     3      1.671     0  2212
    -4.612     -2.548    67     3      1.651     0  2212
     4.129      1.881    68     3      1.607     0  2212
     5.204      3.220    69     0      1.576  2212  2212
     1.272     -4.813    70     3      1.413     0  2212
     4.336      4.009    71     3      1.398     0  2212
     0.855      4.303    72     3      1.351     0  2212
     3.350     -7.136    73     0      1.002  2212  2212
     0.443      1.485    74     3      0.910     0  2212
    -4.973      2.243    75     3      0.908     0  2212
    -2.206     -6.104    76     3      0.883     0  2212
    -1.749      3.885    77     3      0.882     0  2212
     1.806      1.428    78     3      0.784     0  2212
    -2.790     -3.884    79     3      0.777     0  2212
     2.166      3.272    80     3      0.722     0  2112
    -0.464     -1.948    81     3      0.701     0  2212
    -3.107     -4.577    82     3      0.660     0  2112
    -2.217     -0.636    83     3      0.447     0  2112
     6.513     -4.794    84     0      0.420  2112  2112
    -5.524      0.724    85     3      0.354     0  2112
    -0.926     -1.995    86     3      0.342     0  2112
     4.393     -3.133    87     0      0.323  2112  2112
     3.851     -3.395    88     3      0.216     0  2112
    -4.401      0.456    89     3      0.157     0  2112
     0.798      4.570    90     3      0.145     0  2112
     3.970     -2.943    91     3      0.091     0  2112
     3.338     -6.737    92     0      0.070  2112  2112
     4.018     -3.925    93     3      0.020     0  2112
     0.990     -4.256    94     3      0.006     0  2112
    -0.242      5.003    95     3     -0.050     0  2112
     4.272      4.374    96     3     -0.121     0  2112
     3.424     -2.398    97     3     -0.162     0  2112
    -2.986      0.420    98     3     -0.216     0  2112
    -4.241     -1.089    99     3     -0.227     0  2112
     2.247      2.394   100     3     -0.275     0  2112
     0.088      5.520   101     3     -0.296     0  2112
    -1.194      2.001   102     3     -0.315     0  2112
    -1.552      2.549   103     3     -0.369     0  2112
     4.186     -2.877   104     3     -0.378     0  2112
     1.459      1.549   105     3     -0.502     0  2112
    -0.346      4.684   106     3     -0.512     0  2112
     4.218     -1.007   107     3     -0.513     0  2112
    -1.270     -1.539   108     3     -0.542     0  2112
    -4.448      0.060   109     3     -0.643     0  2112
     3.352     -1.098   110     3     -0.772     0  2112
    -0.676      0.834   111     3     -0.778     0  2112
    -3.148     -3.386   112     3     -0.835     0  2112
     4.931      1.139   113     3     -0.845     0  2112
     1.413     -1.369   114     3     -0.906     0  2112
     2.697      2.810   115     3     -0.947     0  2112
    -1.270      0.825   116     3     -0.973     0  2112
    -3.428     -2.151   117     3     -1.064     0  2112
     2.461     -2.433   118     3     -1.070     0  2112
     1.190     -5.493   119     3     -1.071     0  2112
     5.748      2.160   120     3     -1.102     0  2112
     4.621      4.443   121     3     -1.158     0  2112
     1.290     -4.213   122     3     -1.172     0  2112
    -3.610     -3.955   123     3     -1.177     0  2112
     5.779     -2.493   124     0     -1.210  2112  2112
     7.640     -4.085   125     0     -1.225  2112  2112
    -2.820      0.085   126     3     -1.229     0  2112
     2.144      5.653   127     3     -1.321     0  2112
     4.226     -4.282   128     3     -1.347     0  2112
     0.385     -2.256   129     3     -1.396     0  2112
     4.798      1.204   130     3     -1.460     0  2112
     3.563     -2.873   131     3     -1.464     0  2112
     1.237     -2.324   132     3     -1.512     0  2112
     1.658      0.373   133     3     -1.512     0  2212
    -1.758     -3.156   134     3     -1.515     0  2212
     7.708     -3.144   135     0     -1.565  2112  2112
    -1.953     -2.546   136     3     -1.567     0  2112
     1.492      2.038   137     3     -1.626     0  2112
     0.805      3.078   138     3     -1.630     0  2112
    -2.691      5.569   139     3     -1.675     0  2112
     5.620      1.069   140     3     -1.809     0  2112
    -1.145     -3.184   141     3     -1.853     0  2112
     4.504      8.328   142     0     -1.947  2112  2112
     0.779      6.058   143     0     -1.951  2112  2112
    -2.904      0.125   144     3     -2.017     0  2112
     4.382     -3.306   145     3     -2.020     0  2112
     1.770     -1.415   146     3     -2.025     0  2112
    -5.324     -2.416   147     3     -2.090     0  2112
     6.688     -1.631   148     0     -2.137  2112  2112
     1.180      3.142   149     3     -2.142     0  2112
     6.499      0.265   150     0     -2.312  2112  2112
    -1.506      0.386   151     3     -2.317     0  2112
    -2.433      1.489   152     3     -2.425     0  2112
     3.324      1.104   153     3     -2.435     0  2112
     1.246      1.478   154     3     -2.570     0  2112
    -0.479      2.994   155     3     -2.647     0  2112
     1.369      3.760   156     3     -2.691     0  2112
    -4.498     -2.597   157     3     -2.813     0  2112
     0.329     -1.286   158     3     -2.819     0  2112
     1.037     -3.721   159     3     -2.981     0  2112
    -4.342      3.402   160     3     -3.025     0  2112
     4.844      1.301   161     3     -3.052     0  2112
     0.589      0.933   162     3     -3.136     0  2112
     3.845     -0.113   163     3     -3.150     0  2112
    -0.321      0.233   164     3     -3.225     0  2112
     3.019     -2.860   165     3     -3.228     0  2112
     0.907      4.565   166     3     -3.242     0  2112
     3.823      0.679   167     3     -3.358     0  2112
     2.885      0.564   168     3     -3.401     0  2112
    -2.343      5.126   169     3     -3.429     0  2112
    -0.576      3.543   170     3     -3.590     0  2212
    -3.978     -2.010   171     3     -3.677     0  2112
     1.561     -2.980   172     3     -3.678     0  2112
    -2.004     -2.956   173     3     -3.699     0  2212
     2.303      2.799   174     3     -3.712     0  2112
     1.730     -1.269   175     3     -3.720     0  2112
     0.487      6.357   176     3     -3.739     0  2112
    -3.735      3.338   177     3     -3.847     0  2112
    -0.704     -2.083   178     3     -3.942     0  2112
    -1.917      3.373   179     3     -4.001     0  2112
     2.503      0.042   180     3     -4.044     0  2112
     4.660      1.418   181     3     -4.071     0  2112
     0.793      3.156   182     3     -4.148     0  2112
     1.327     -0.335   183     3     -4.165     0  2112
    -1.473     -3.540   184     3     -4.243     0  2112
     1.166      4.248   185     3     -4.480     0  2112
    -0.704      0.938   186     3     -4.638     0  2112
     1.405      3.056   187     3     -4.674     0  2112
    -2.722     -2.395   188     3     -4.766     0  2112
     1.442     -0.665   189     3     -4.829     0  2112
     3.915     -0.082   190     3     -4.847     0  2112
     1.513      2.207   191     3     -4.980     0  2112
     0.090     -2.901   192     3     -5.007     0  2112
     1.623     -4.682   193     3     -5.175     0  2112
     1.318     -2.873   194     3     -5.239     0  2112
    -0.316     -0.490   195     3     -5.557     0  2112
    -3.850     -1.471   196     3     -5.654     0  2112
     5.398      1.478   197     3     -7.769     0  2112
    -2.590     -2.615    -1     3     -7.006     0  2112
     0.535      0.589    -2     3     -5.758     0  2212
    -4.721      1.806    -3     3     -5.488     0  2212
    -2.245     -3.273    -4     3     -5.468     0  2212
    -2.811      5.281    -5     3     -5.408     0  2212
    -1.124     -2.491    -6     3     -5.227     0  2212
    -3.033      2.413    -7     3     -5.154     0  2212
    -4.235      0.320    -8     3     -5.091     0  2212
     0.906      2.069    -9     3     -4.699     0  2212
    -1.110      4.784   -10     3     -4.672     0  2212
    -0.914     -4.951   -11     1     -4.591  2212  2212
    -5.307      0.024   -12     3     -4.590     0  2212
     3.514     -0.017   -13     3     -4.506     0  2212
    -1.904     -0.778   -14     3     -4.481     0  2212
    -5.129     -0.728   -15     3     -4.434     0  2212
     0.267     -0.753   -16     3     -4.404     0  2212
    -3.726     -2.478   -17     3     -4.293     0  2212
     2.762      3.442   -18     3     -4.140     0  2212
     0.612     -3.424   -19     3     -4.133     0  2212
    -0.261      0.766   -20     3     -4.123     0  2212
    -3.095     -2.935   -21     3     -4.023     0  2212
    -4.159      1.764   -22     3     -4.009     0  2212
     1.209     -3.260   -23     3     -3.989     0  2212
    -3.610     -0.059   -24     3     -3.903     0  2212
     0.781     -1.150   -25     3     -3.697     0  2212
    -2.343      4.539   -26     3     -3.551     0  2212
     0.888     -2.659   -27     3     -3.486     0  2212
     0.605     -1.445   -28     3     -3.449     0  2212
     0.445     -2.926   -29     3     -3.394     0  2212
     3.754     -3.922   -30     3     -3.356     0  2212
    -1.817      4.168   -31     3     -3.345     0  2212
    -4.355      1.601   -32     3     -3.269     0  2212
     0.747     -1.983   -33     3     -3.095     0  2212
    -1.753      5.234   -34     3     -3.061     0  2212
    -3.482     -4.720   -35     3     -2.974     0  2212
    -0.204     -2.923   -36     3     -2.902     0  2112
     2.952      0.904   -37     3     -2.877     0  2212
    -4.034      3.539   -38     3     -2.851     0  2212
    -2.285     -2.829   -39     3     -2.807     0  2112
     0.766      4.500   -40     3     -2.708     0  2212
    -0.253     -0.111   -41     3     -2.684     0  2212
    -2.528     -3.464   -42     3     -2.675     0  2212
    -2.808     -0.395   -43     3     -2.562     0  2212
    -4.046      4.828   -44     3     -2.503     0  2212
    -7.372     -0.237   -45     3     -2.371     0  2212
    -3.224     -2.722   -46     3     -2.270     0  2212
    -5.636      4.915   -47     0     -2.268  2212  2212
    -2.695      4.147   -48     3     -2.263     0  2212
    -1.285      3.325   -49     3     -2.203     0  2112
    -1.315      3.780   -50     3     -2.066     0  2212
    -2.016      3.743   -51     3     -2.036     0  2212
    -4.805     -0.068   -52     3     -2.018     0  2212
    -5.980     -2.216   -53     3     -1.923     0  2212
    -3.393     -1.399   -54     3     -1.880     0  2212
     0.412      0.844   -55     3     -1.846     0  2112
    -2.450      1.525   -56     3     -1.811     0  2212
    -5.786     -3.204   -57     3     -1.809     0  2212
    -1.123     -1.303   -58     3     -1.777     0  2212
     3.300      1.381   -59     3     -1.753     0  2212
    -6.517      2.132   -60     0     -1.734  2212  2212
    -3.434      3.626   -61     3     -1.728     0  2212
     2.986     -2.329   -62     3     -1.665     0  2212
    -5.227      4.383   -63     3     -1.594     0  2212
    -6.367      3.876   -64     0     -1.574  2212  2212
     1.446     -3.629   -65     3     -1.564     0  2212
    -0.369      4.006   -66     3     -1.495     0  2212
    -3.259      4.459   -67     3     -1.469     0  2212
    -0.961      1.935   -68     3     -1.420     0  2212
    -5.946      1.656   -69     3     -1.377     0  2212
     2.289      3.462   -70     3     -1.374     0  2212
     4.309     -0.162   -71     3     -1.373     0  2212
    -2.468     -7.712   -72     0     -1.349  2212  2212
     2.281     -5.168   -73     3     -1.247     0  2212
    -4.070     -4.023   -74     3     -1.229     0  2212
     3.300      2.455   -75     3     -1.220     0  2212
    -1.911      5.417   -76     3     -1.075     0  2212
     2.825     -2.294   -77     3     -1.074     0  2212
    -3.903     -0.638   -78     3     -1.059     0  2212
    -2.452     -3.210   -79     3     -1.043     0  2212
    -1.578     -4.549   -80     3     -1.040     0  2112
     5.089     -1.047   -81     3     -0.968     0  2112
     3.903      2.825   -82     3     -0.966     0  2112
     1.302      3.301   -83     3     -0.951     0  2112
     2.248      3.731   -84     3     -0.929     0  2112
    -0.117     -0.537   -85     3     -0.823     0  2112
     1.001      2.677   -86     3     -0.779     0  2112
    -2.965      4.711   -87     3     -0.655     0  2112
     1.835     -4.418   -88     3     -0.636     0  2112
     0.567      0.361   -89     3     -0.578     0  2112
    -4.738     -4.033   -90     3     -0.557     0  2112
     2.688      4.369   -91     3     -0.479     0  2212
     3.130     -0.640   -92     3     -0.473     0  2112
    -3.738     -5.437   -93     3     -0.471     0  2112
    -1.033     -7.313   -94     0     -0.467  2112  2112
    -1.411      1.319   -95     3     -0.393     0  2112
     1.943      5.569   -96     3     -0.387     0  2112
    -5.612     -0.773   -97     3     -0.354     0  2112
    -7.087     -0.214   -98     3     -0.294     0  2112
    -5.295     -0.109   -99     3     -0.289     0  2112
    -3.044     -5.273  -100     3     -0.196     0  2112
    -5.855      4.103  -101     3     -0.111     0  2112
     0.091      3.182  -102     3     -0.070     0  2112
    -1.726      5.615  -103     3     -0.069     0  2112
     3.813      4.930  -104     3     -0.058     0  2112
     1.366      0.928  -105     3     -0.024     0  2112
    -1.611     -3.626  -106     3      0.018     0  2112
    -5.377      1.036  -107     3      0.054     0  2112
    -0.248      7.355  -108     2      0.059  2112  2112
    -2.542      0.645  -109     3      0.197     0  2112
     2.147      2.152  -110     3      0.230     0  2112
    -1.987     -1.583  -111     3      0.239     0  2112
    -4.442     -3.081  -112     3      0.306     0  2112
    -3.610     -1.368  -113     3      0.315     0  2112
    -0.456     -2.582  -114     3      0.328     0  2112
    -4.206     -2.349  -115     3      0.336     0  2112
    -3.524      0.887  -116     3      0.412     0  2112
    -3.586      2.731  -117     3      0.532     0  2112
    -3.528      3.511  -118     3      0.654     0  2112
    -3.075      2.955  -119     3      0.666     0  2112
     2.685     -5.462  -120     3      0.751     0  2112
    -5.791     -0.874  -121     3      0.868     0  2112
     2.711      3.380  -122     3      0.894     0  2212
    -0.310     -2.871  -123     3      0.969     0  2112
    -1.528      5.013  -124     3      1.056     0  2112
    -1.259      0.010  -125     3      1.086     0  2212
    -1.422      1.381  -126     3      1.109     0  2112
    -5.555     -4.660  -127     0      1.134  2112  2112
    -1.825      2.668  -128     3      1.191     0  2112
     1.283     -4.291  -129     3      1.297     0  2112
    -1.145     -5.171  -130     3      1.339     0  2112
    -2.919      4.511  -131     3      1.342     0  2112
     0.807      3.537  -132     3      1.361     0  2112
    -4.429     -0.311  -133     3      1.437     0  2112
    -5.687      4.104  -134     3      1.557     0  2112
     4.999      0.823  -135     3      1.564     0  2112
    -1.101      5.307  -136     3      1.572     0  2112
    -2.481     -1.811  -137     3      1.930     0  2112
    -1.915      4.825  -138     3      1.931     0  2112
     2.468     -2.645  -139     3      2.103     0  2112
    -3.741      1.429  -140     3      2.207     0  2112
    -0.616      3.490  -141     3      2.293     0  2112
    -4.030     -0.046  -142     3      2.392     0  2112
    -4.003      4.739  -143     3      2.407     0  2112
     2.360     -0.699  -144     3      2.427     0  2112
    -2.047      4.987  -145     3      2.467     0  2112
     2.935      3.457  -146     3      2.495     0  2112
    -0.319     -3.173  -147     3      2.555     0  2112
    -4.640     -2.657  -148     3      2.607     0  2112
    -5.583     -2.413  -149     3      3.102     0  2112
    -3.756     -1.932  -150     3      3.181     0  2112
    -0.603      5.711  -151     3      3.204     0  2112
    -3.513      0.851  -152     3      3.234     0  2112
    -0.115     -1.906  -153     3      3.256     0  2112
    -1.930     -0.041  -154     3      3.291     0  2112
    -4.569      2.302  -155     3      3.333     0  2112
    -1.492     -5.002  -156     3      3.361     0  2112
     1.848     -3.940  -157     3      3.389     0  2112
    -5.474     -1.729  -158     3      3.452     0  2112
     1.271     -4.380  -159     3      3.507     0  2112
     4.691      2.083  -160     3      3.541     0  2112
     4.461      1.521  -161     3      3.570     0  2112
    -5.073     -1.641  -162     3      3.662     0  2112
    -6.187     -1.403  -163     0      3.744  2112  2112
    -5.760     -4.439  -164     0      3.750  2112  2112
    -5.520      1.594  -165     3      3.776     0  2112
    -5.179     -3.081  -166     3      3.780     0  2112
    -0.188      3.845  -167     3      3.810     0  2112
    -2.067      0.136  -168     3      3.915     0  2112
     0.352      4.104  -169     3      3.957     0  2112
    -1.403     -0.323  -170     3      3.965     0  2112
     3.466     -0.464  -171     3      3.972     0  2112
    -3.349      0.560  -172     3      4.029     0  2112
    -2.806     -4.368  -173     3      4.067     0  2112
    -5.921     -0.448  -174     3      4.299     0  2112
    -0.479      3.954  -175     3      4.377     0  2112
     3.517      3.669  -176     3      4.468     0  2112
     1.731      2.745  -177     3      4.486     0  2112
     0.150     -3.572  -178     3      4.582     0  2112
    -1.359      4.919  -179     3      4.610     0  2112
    -1.696      4.311  -180     3      4.720     0  2212
     0.143      2.715  -181     3      4.916     0  2112
    -4.339     -0.628  -182     3      4.916     0  2112
    -6.107      0.329  -183     3      4.958     0  2112
     0.878      3.165  -184     3      4.965     0  2112
    -3.266     -0.209  -185     3      5.111     0  2112
    -4.816     -4.245  -186     3      5.175     0  2112
     0.084     -1.330  -187     3      5.199     0  2112
    -2.589     -2.734  -188     3      5.449     0  2112
    -1.681      1.906  -189     3      5.493     0  2112
    -0.664      1.583  -190     3      5.695     0  2112
    -4.043     -0.497  -191     3      5.783     0  2112
     3.046     -3.416  -192     3      5.878     0  2212
     1.605      0.958  -193     3      5.879     0  2112
     0.765      0.376  -194     3      6.444     0  2112
    -0.725      0.187  -195     3      6.616     0  2112
    -3.667     -2.000  -196     3      6.878     0  2112
    -2.053      1.336  -197     3      8.306     0  2112
           2           0         197         197   2.16235542    
     0.820      0.889     1     3      7.205     0  2212
    -1.732     -1.923     2     3      6.847     0  2212
     3.142      0.637     3     3      6.466     0  2212
    -0.573      0.246     4     3      6.012     0  2212
     1.292     -1.423     5     3      5.874     0  2212
     0.812     -4.850     6     3      5.741     0  2212
    -1.131     -0.715     7     3      4.953     0  2212
    -1.966     -2.161     8     3      4.837     0  2212
     2.021      4.954     9     3      4.681     0  2212
     4.969      2.123    10     3      4.663     0  2212
     2.419     -0.979    11     3      4.607     0  2212
     4.714     -2.019    12     3      4.569     0  2212
     3.989     -4.070    13     3      4.535     0  2212
     1.585      1.832    14     3      4.303     0  2212
    -1.503     -5.083    15     3      4.290     0  2212
     4.075      2.340    16     3      4.286     0  2212
     5.199      2.409    17     3      4.218     0  2212
     3.754     -0.186    18     3      4.174     0  2212
     2.117      2.481    19     3      4.092     0  2212
    -0.256      2.512    20     3      3.984     0  2112
    -0.356     -0.584    21     3      3.894     0  2212
     5.238     -2.130    22     0      3.740  2212  2212
     3.243     -0.803    23     3      3.728     0  2212
     0.811      1.401    24     3      3.668     0  2212
     2.119      4.236    25     3      3.410     0  2212
     3.591      4.177    26     3      3.361     0  2212
     2.846     -2.779    27     3      3.360     0  2212
    -3.966     -4.237    28     3      3.206     0  2212
     4.905     -3.070    29     0      3.201  2212  2212
    -0.062     -4.269    30     3      3.117     0  2212
     2.038     -2.179    31     3      3.055     0  2212
     0.565      0.335    32     3      3.042     0  2212
    -0.942     -3.019    33     3      2.987     0  2212
     1.343      2.811    34     3      2.924     0  2212
    -2.581     -2.545    35     3      2.827     0  2212
    -4.118      0.886    36     3      2.688     0  2212
    -0.599      3.005    37     3      2.609     0  2212
    -2.640      1.594    38     3      2.519     0  2212
    -5.688      0.320    39     3      2.433     0  2212
    -0.485     -4.802    40     3      2.418     0  2212
    -0.945     -3.663    41     3      2.413     0  2112
     1.130     -3.838    42     3      2.371     0  2212
     3.555      1.382    43     3      2.348     0  2212
    -2.412     -1.822    44     3      2.327     0  2212
     1.680      0.236    45     3      2.312     0  2212
    -1.804     -3.373    46     3      2.213     0  2212
     3.697     -2.122    47     3      2.158     0  2212
     1.202      5.002    48     3      2.052     0  2212
     1.556      3.564    49     3      2.029     0  2212
     2.364      0.041    50     3      2.028     0  2112
    -1.693     -0.090    51     3      2.005     0  2212
    -0.984      0.208    52     3      1.950     0  2212
    -1.591      3.571    53     3      1.860     0  2212
     6.796     -0.713    54     3      1.847     0  2212
    -3.915     -0.526    55     3      1.823     0  2212
    -5.029     -0.325    56     3      1.765     0  2212
     5.485     -2.977    57     3      1.762     0  2212
     7.894     -1.531    58     0      1.757  2212  2212
     3.315     -0.934    59     3      1.730     0  2212
    -1.593     -0.864    60     3      1.722     0  2212
     4.402      3.161    61     0      1.718  2212  2212
     0.994      0.569    62     3      1.663     0  2112
     2.083     -4.429    63     3      1.653     0  2212
     8.624     -0.272    64     0      1.584  2212  2212
     3.361     -4.345    65     1      1.569  2212  2212
     4.428      3.522    66     3      1.510     0  2212
    -0.505      3.688    67     3      1.413     0  2212
     1.671     -4.757    68     3      1.274     0  2212
     1.430      3.851    69     3      1.250     0  2212
     4.631      2.730    70     3      1.215     0  2212
     0.691      5.996    71     3      1.118     0  2212
     3.734     -0.766    72     3      1.110     0  2212
     3.126      4.455    73     1      1.101  2212  2212
    -0.372      2.606    74     3      1.065     0  2212
    -2.632      5.387    75     3      1.035     0  2212
    -1.539      0.964    76     3      1.030     0  2212
    -0.925     -4.355    77     3      0.989     0  2212
    -1.941     -2.221    78     3      0.961     0  2212
     4.145     -1.586    79     3      0.846     0  2212
     5.254     -3.027    80     1      0.795  2112  2112
     0.922     -4.443    81     3      0.767     0  2112
     2.487     -2.445    82     3      0.727     0  2112
    -0.274     -1.119    83     3      0.690     0  2112
     0.262     -2.294    84     3      0.675     0  2212
     2.493      0.718    85     3      0.605     0  2112
     3.961      4.010    86     3      0.480     0  2112
     5.427     -2.073    87     3      0.406     0  2112
     0.544      1.790    88     3      0.269     0  2112
    -4.443      0.245    89     3      0.258     0  2112
     6.030      0.826    90     3      0.254     0  2112
     2.127      1.783    91     3      0.228     0  2212
    -3.199     -1.783    92     3      0.183     0  2112
    -1.747     -3.006    93     3      0.101     0  2112
     2.482     -2.840    94     3      0.085     0  2112
    -0.374     -3.999    95     3      0.080     0  2112
     5.664     -0.727    96     3     -0.016     0  2112
    -0.594     -1.230    97     3     -0.089     0  2112
     0.914      1.275    98     3     -0.261     0  2112
     3.841      5.510    99     3     -0.413     0  2112
     0.425     -5.544   100     3     -0.440     0  2112
     2.738     -5.666   101     3     -0.451     0  2112
     0.004      4.291   102     3     -0.459     0  2112
    -5.494     -2.723   103     3     -0.521     0  2112
     2.102      1.223   104     3     -0.582     0  2112
     1.170     -4.472   105     0     -0.594  2112  2112
     3.752     -1.715   106     3     -0.608     0  2112
     4.976      3.009   107     3     -0.613     0  2112
    -4.218     -5.113   108     3     -0.644     0  2112
    -2.696     -3.525   109     3     -0.715     0  2112
    -0.052      3.960   110     3     -0.778     0  2112
     4.795     -5.034   111     3     -0.780     0  2112
    -0.012     -3.687   112     3     -0.837     0  2112
    -2.356      0.941   113     3     -0.919     0  2112
     3.560      1.217   114     3     -0.924     0  2112
    -2.786     -0.271   115     3     -0.985     0  2112
     4.612      0.760   116     3     -0.985     0  2112
    -0.161     -1.784   117     3     -1.017     0  2112
    -0.469      5.879   118     3     -1.084     0  2112
     0.150     -4.811   119     3     -1.107     0  2112
    -3.366     -0.958   120     3     -1.196     0  2112
    -3.271      2.203   121     3     -1.202     0  2112
     3.824     -4.553   122     3     -1.299     0  2112
     4.259     -0.144   123     3     -1.431     0  2112
     3.523      2.672   124     3     -1.546     0  2112
    -4.744     -3.161   125     3     -1.590     0  2112
    -5.068      1.352   126     3     -1.598     0  2112
    -3.813      2.197   127     3     -1.605     0  2112
    -3.597     -2.715   128     3     -1.680     0  2112
     3.286     -2.104   129     3     -1.696     0  2112
     3.117      0.579   130     3     -1.708     0  2112
     1.596     -3.556   131     3     -1.757     0  2112
    -0.883     -0.840   132     3     -1.785     0  2112
     4.926     -2.752   133     3     -1.880     0  2112
     1.904      0.235   134     3     -1.896     0  2112
     0.353     -3.738   135     3     -1.900     0  2112
     1.859     -5.279   136     3     -1.901     0  2112
    -1.130      2.795   137     3     -1.952     0  2112
     3.750      0.042   138     3     -2.041     0  2112
     4.295     -1.573   139     3     -2.058     0  2112
     2.912      3.922   140     3     -2.148     0  2112
     2.641      1.602   141     3     -2.153     0  2112
     0.628      1.242   142     3     -2.155     0  2112
     5.806      2.229   143     3     -2.189     0  2112
    -5.231     -0.092   144     3     -2.209     0  2112
     0.307      4.818   145     3     -2.332     0  2112
     7.716     -1.778   146     0     -2.362  2112  2112
    -2.252      2.432   147     3     -2.389     0  2112
     4.658      0.865   148     3     -2.499     0  2112
    -0.029      4.390   149     3     -2.589     0  2112
     2.649     -2.123   150     3     -2.656     0  2112
     5.132     -1.093   151     3     -2.763     0  2112
     6.621     -1.476   152     3     -2.772     0  2112
     0.678     -5.058   153     3     -2.793     0  2112
     3.108     -3.648   154     3     -2.798     0  2112
     3.424     -3.350   155     3     -2.809     0  2112
     0.339      1.764   156     3     -2.839     0  2112
    -3.138     -3.869   157     3     -2.932     0  2112
     6.744     -3.465   158     0     -2.949  2112  2112
    -3.995      0.312   159     3     -3.030     0  2212
    -0.295     -0.802   160     3     -3.031     0  2112
     1.927     -4.701   161     3     -3.044     0  2112
    -1.575     -2.529   162     3     -3.339     0  2112
    -0.732      2.117   163     3     -3.466     0  2112
     1.644      5.541   164     3     -3.466     0  2112
    -3.467     -6.348   165     3     -3.467     0  2112
    -1.891     -3.754   166     3     -3.589     0  2112
     3.516     -0.696   167     3     -3.657     0  2112
     1.075     -2.375   168     3     -3.836     0  2112
     0.676      0.774   169     3     -4.100     0  2112
    -2.491      0.981   170     3     -4.113     0  2112
     3.622      2.397   171     3     -4.129     0  2112
     3.270     -2.845   172     3     -4.215     0  2112
     2.034     -0.504   173     3     -4.249     0  2112
    -0.713     -2.422   174     3     -4.335     0  2112
     5.741     -2.235   175     0     -4.345  2112  2112
     2.708     -1.361   176     3     -4.412     0  2112
    -1.704      0.578   177     3     -4.448     0  2112
     2.403      2.131   178     3     -4.573     0  2112
     1.126     -2.022   179     3     -4.808     0  2112
    -3.445     -1.258   180     3     -4.850     0  2112
     0.788      3.350   181     3     -4.872     0  2112
    -1.377      3.266   182     3     -4.966     0  2112
     5.909     -0.301   183     3     -4.982     0  2112
     4.103      0.186   184     3     -5.013     0  2212
     0.988      3.898   185     3     -5.035     0  2112
     3.845      3.316   186     3     -5.108     0  2112
     2.514      0.361   187     3     -5.269     0  2112
     0.694     -1.214   188     3     -5.387     0  2112
     4.556     -3.801   189     3     -5.480     0  2112
